rate_date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SOS,SRD,SSP,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XCG,XOF,XPF,YER,ZAR,ZMW,ZWG,XAU,XAG,XPD,XPT
1999-01-21,4.2544,5503,160.71,617.84,2.0736,806724,1.1583,1.8163,2.0736,1.088,1.9558,2.3466,56.185,0.43673,568.48,1.1585,1.9421,6.5567,1.7653,1.1585,49.248,5.2466,2770.74,2.3169,1.763,3.1211,1.5996,551.55,9.5968,1819.11,314.32,26.644,110.26,35.884,205.88,7.4408,18.3453,69.202,3.9457,8.5899,8.4796,2.3077,0.70177,0.70177,2.425,0.70177,1.2538,0.70306,12.8009,1482.83,8.0976,185.9,8.9757,16.2392,19.1724,250.36,10051,4.7172,0.70177,49.248,0.36016,2510.5,80.48,0.70177,43.834,0.82134,130.92,71.37,34.464,4483.21,492.5,2.5486,1360.85,0.35006,0.9592,98.22,4869.56,1751.35,78.088,1.1585,7.0029,0.48391,10.7835,10.0607,2527.8,60.784,7.2403,1011.61,9.245,42.531,28.66,13.635,49.929,11.9597,4.4008,14340,6.8673,25.354,12.8866,8.6206,78.688,2.1495,0.44543,1.1585,3.778,2.4389,44.265,58.846,4.0975,3301.6,4.2172,6540,11.7383,26.042,371.44,4.3442,5.5164,6.3031,2.6741,8.9712,1.9421,0.70177,13.965,3035.15,3.3666,4.2465,24.408,10.1365,54.447,7.0029,42.45,137.3,3.9698,1.2739,1.8535,0.37645,7.2617,37.306,780.64,4.7336,1574.25,1.1585,12.5751,128.18,92671,16094,147.73,3.4244,655.96,3.1278,1.9342,655.96,119.38,165.01,7.0474,6.9019,15.3427,0.00413,0.23043,0.00184,0.00334
1999-01-22,4.2573,5506,160.81,618.08,2.075,807613,1.1591,1.8209,2.075,1.088,1.9558,2.3599,56.223,0.43703,568.86,1.1592,1.945,6.5611,1.8052,1.1592,49.299,5.2885,2770.74,2.3185,1.7592,3.1211,1.5983,553.78,9.5949,1842.59,314.53,26.662,110.26,36.179,206.02,7.4386,18.3576,70.009,3.9484,8.5957,8.4853,2.3092,0.70151,0.70151,2.4267,0.70151,1.2538,0.70203,12.8095,1487.29,8.103,185.98,8.9833,16.2501,19.9387,250.87,10122,4.736,0.70151,49.299,0.3604,2512.19,80.45,0.70151,43.934,0.82189,131.57,71.49,34.478,4486.21,493.04,2.5503,1367.17,0.35028,0.95984,98.35,4872.82,1752.48,78.162,1.1592,7.0452,0.48424,10.7974,10.1054,2527.8,60.825,7.2452,1012.28,9.2528,42.531,28.691,13.6441,49.963,11.9509,4.4045,14349,6.8673,25.371,12.8953,8.628,78.741,2.1504,0.44572,1.1592,3.7805,2.4405,44.727,58.635,4.1426,3303.8,4.22,6544,11.7383,26.821,371.68,4.3471,5.5201,6.3074,2.6741,8.9907,1.945,0.70151,13.965,3037.18,3.3666,4.2465,24.408,10.1432,54.484,7.0452,42.719,137.3,3.9698,1.2734,1.8548,0.37571,7.265,37.342,782.8,4.4214,1588.14,1.1592,12.5835,128.6,92671,16105,147.83,3.4267,655.96,3.1299,1.9342,655.96,119.51,165.12,7.1096,6.9019,15.3427,0.00411,0.22958,0.00184,0.00335
1999-01-23,4.257,5506,160.81,624.03,2.075,807613,1.1591,1.822,2.075,1.088,1.9558,2.3599,56.223,0.43703,568.86,1.1592,1.945,6.5611,1.8052,1.1592,49.299,5.2885,2770.74,2.3185,1.7589,3.1211,1.5989,553.78,9.5942,1842.59,314.53,26.662,110.26,36.179,206.02,7.4391,18.3576,70.009,3.9481,8.5957,8.4853,2.3092,0.70151,0.70138,2.4265,0.70138,1.2538,0.70203,12.8095,1487.29,8.103,185.98,8.9827,16.2501,19.9387,250.87,10122,4.736,0.70138,49.299,0.3604,2512.01,80.45,0.70138,43.934,0.82189,131.64,71.49,34.613,4486.21,493.04,2.5503,1367.03,0.35025,0.95984,98.31,4872.82,1752.36,78.162,1.1592,7.0452,0.48424,10.7974,10.1085,2527.8,60.825,7.2452,1012.28,9.2522,42.531,28.691,13.6441,49.963,11.9509,4.4042,14349,6.8673,25.371,12.8953,8.6287,78.741,2.1528,0.44572,1.1592,3.7805,2.4405,44.727,58.635,4.1426,3303.8,4.22,6544,11.7383,26.76,371.68,4.3471,5.5201,6.3074,2.6741,8.9893,1.9455,0.70151,13.965,3037.18,3.3666,4.2465,24.408,10.1432,54.484,7.0452,42.719,137.3,3.9698,1.2734,1.8548,0.37571,7.265,37.349,782.8,4.3713,1588.14,1.1592,12.5835,128.61,92671,16105,147.83,3.4267,655.96,3.1299,1.9342,655.96,119.51,165.12,7.1096,6.9019,15.3427,0.00411,0.22958,0.00184,0.00335
1999-01-24,4.2571,5506,160.81,624.03,2.075,807613,1.1591,1.8226,2.075,1.088,1.9558,2.3599,56.223,0.43703,568.86,1.1592,1.945,6.5611,1.8052,1.1592,49.299,5.2885,2770.74,2.3185,1.759,3.1211,1.5991,553.78,9.5942,1842.59,314.53,26.662,110.26,36.179,206.02,7.4387,18.3576,70.009,3.9639,8.5957,8.4853,2.3092,0.70151,0.70127,2.4266,0.70127,1.2538,0.70203,12.8095,1487.29,8.103,185.98,8.9831,16.2501,19.9387,250.87,10122,4.736,0.70127,49.299,0.3604,2512.28,80.45,0.70127,43.934,0.82189,131.74,71.49,34.709,4486.21,493.04,2.5503,1367.03,0.35029,0.95984,98.32,4872.82,1754.84,78.162,1.1592,7.0452,0.48424,10.7974,10.1151,2527.8,60.825,7.2452,1012.28,9.2522,42.531,28.691,13.6441,49.963,11.9509,4.4042,14349,6.8673,25.371,12.8953,8.6298,78.741,2.1528,0.44572,1.1592,3.7805,2.4405,44.727,58.635,4.1426,3303.8,4.22,6544,11.7383,26.764,371.68,4.3471,5.5201,6.3074,2.6741,8.9938,1.9462,0.70151,13.965,3037.18,3.3666,4.2465,24.408,10.1432,54.484,7.0452,42.719,137.3,3.9698,1.2734,1.8548,0.37571,7.265,37.349,782.8,4.3715,1588.14,1.1592,12.5835,128.61,92671,16105,147.83,3.4267,655.96,3.1299,1.9342,655.96,119.51,165.12,7.1096,6.9019,15.3427,0.00411,0.22958,0.00184,0.00335
1999-01-25,4.2578,5507,160.63,624.15,2.0753,807219,1.1593,1.8292,2.0753,1.088,1.9558,2.3658,56.215,0.43708,570.78,1.1594,1.9517,6.5734,1.998,1.1594,49.287,5.2746,2770.74,2.3187,1.7611,3.1211,1.5983,554.69,9.6004,1844.1,316.14,26.665,110.26,36.158,206.04,7.4383,18.3597,70.473,3.9683,8.5967,8.6018,2.3095,0.6998,0.6998,2.427,0.6998,1.2538,0.69948,12.811,1490.36,8.1296,190.37,8.9839,16.1151,19.941,250.72,10772,4.731,0.6998,49.287,0.36045,2512.65,80.33,0.6998,43.942,0.82199,132.23,71.86,34.714,4376.6,492.38,2.5506,1369.55,0.3505,0.9661,98.4,4873.39,1748.98,79.358,1.1594,7.0316,0.4843,10.7964,10.1252,2527.8,60.832,7.246,1000.81,9.2534,42.531,28.706,13.6457,49.969,11.8364,4.4051,14318,6.8673,25.374,12.8967,8.6221,78.75,2.1628,0.44578,1.1594,3.7616,2.4408,44.906,58.683,4.1631,3304.19,4.2197,6661,11.7383,26.794,371.73,4.3476,5.5208,6.3081,2.6741,8.9665,1.9517,0.6998,13.965,3037.53,3.3666,4.2465,24.408,10.1444,54.49,7.0316,42.703,137.3,3.9698,1.2775,1.855,0.3791,7.2663,37.417,784.94,4.3613,1588.32,1.1594,12.5448,128.64,92671,16095,148.05,3.4271,655.96,3.1303,1.9342,655.96,119.35,165.14,7.0492,6.9019,15.3427,0.00412,0.23017,0.00184,0.00337
1999-01-26,4.2543,5502,160.09,623.63,2.0735,806691,1.1583,1.8345,2.0735,1.088,1.9558,2.3342,56.168,0.43672,570.31,1.1584,1.9491,6.568,2.0755,1.1584,49.26,5.2691,2770.74,2.3168,1.7588,3.1211,1.6004,553.88,9.5943,1843.06,315.88,26.643,110.26,36.359,205.87,7.4375,18.3445,70.619,3.9668,8.5896,8.5959,2.2714,0.69833,0.69833,2.425,0.69833,1.2538,0.69772,12.8004,1489.12,8.1227,191.52,8.9762,16.1018,19.9246,250.88,10423,4.7271,0.69833,49.26,0.36015,2510.75,80.15,0.69833,43.904,0.82131,131.87,71.633,34.685,4372.98,492.06,2.5485,1362.8,0.35034,0.95916,98.45,4869.36,1749.89,79.315,1.1584,7.0432,0.4839,10.7932,10.1329,2527.8,60.782,7.24,999.98,9.2455,42.531,28.694,13.6344,49.927,11.8545,4.4005,14306,6.8673,25.353,12.8861,8.6145,78.685,2.1621,0.44541,1.1584,3.7585,2.4387,44.526,58.905,4.1657,3299.14,4.2156,6656,11.7383,26.647,371.42,4.344,5.5162,6.3168,2.6741,8.9323,1.9491,0.69833,13.965,3035.02,3.3666,4.2465,24.408,10.136,54.445,7.0432,42.502,137.3,3.9698,1.2764,1.8535,0.37961,7.2578,37.418,784.29,4.2387,1584.69,1.1584,12.5345,128.73,92671,16082,147.93,3.4242,655.96,3.1277,1.9342,655.96,119.27,165.01,7.0195,6.9019,15.3427,0.00411,0.23201,0.00184,0.00336
1999-01-27,4.2384,5482,159.49,619.75,2.0658,803884,1.154,1.8302,2.0658,1.088,1.9558,2.3345,55.958,0.43508,568.18,1.1541,1.9431,6.5435,2.1043,1.1541,49.072,5.2327,2770.74,2.3082,1.7528,3.1211,1.6044,551.83,9.5582,1836.65,314.7,26.544,110.26,36.362,205.1,7.4372,18.2759,70.345,3.952,8.5575,8.5649,2.2629,0.69685,0.69685,2.4159,0.69685,1.2538,0.69751,12.7525,1483.56,8.0924,190.76,8.9415,16.0417,19.8501,250.57,10582,4.7117,0.69685,49.072,0.3588,2501.19,79.985,0.69685,43.704,0.81824,131.64,71.364,34.515,4356.64,492.47,2.539,1357.32,0.34896,0.95558,98.11,4851.16,1740.92,79.04,1.1541,6.9418,0.48316,10.7741,10.0727,2527.8,60.554,7.213,996.25,9.2098,42.531,28.598,13.5835,49.741,11.7502,4.3782,14253,6.8673,25.258,12.8379,8.6037,78.391,2.1518,0.44374,1.1541,3.7444,2.4296,44.465,58.682,4.1474,3286.8,4.2005,6631,11.7383,26.44,370.03,4.3278,5.4956,6.2932,2.6741,8.9015,1.9431,0.69685,13.965,3023.68,3.3666,4.2465,24.408,10.0981,54.242,6.9418,42.416,137.3,3.9698,1.2744,1.8465,0.37899,7.2291,37.259,781.74,4.2141,1579.18,1.1541,12.4876,128.27,92671,16033,147.38,3.4115,655.96,3.116,1.9342,655.96,119.37,164.39,6.9635,6.9019,15.3427,0.0041,0.22866,0.00184,0.00335
1999-01-28,4.211,5447,158.47,614.38,2.0525,798629,1.1465,1.8275,2.0525,1.088,1.9558,2.3047,55.597,0.43228,564.51,1.1466,1.9342,6.5013,2.1136,1.1466,48.772,5.2322,2770.74,2.2933,1.7427,3.1211,1.6085,551.72,9.4954,1825.29,312.67,26.373,110.26,36.414,203.78,7.4385,18.158,69.868,3.9276,8.5023,8.5108,2.2483,0.69445,0.69445,2.4003,0.69445,1.2538,0.69622,12.6702,1473.99,8.0402,189.6,8.8857,15.9382,19.7221,249.8,10474,4.6819,0.69445,48.772,0.35649,2485.06,79.837,0.69445,43.426,0.81296,132.06,70.938,34.264,4328.53,494.4,2.5226,1348.68,0.34707,0.94941,97.48,4518.88,1729.64,78.552,1.1466,6.9486,0.48004,10.7685,10.0261,2527.8,60.164,7.1665,989.82,9.1523,42.531,28.425,13.4958,49.42,11.6978,4.3553,14161,6.8673,25.095,12.7551,8.5746,77.885,2.1409,0.44088,1.1466,3.7203,2.414,44.251,58.158,4.1433,3265.6,4.1734,6588,11.7383,26.239,367.64,4.2999,5.4602,6.2377,2.6741,8.8787,1.9342,0.69445,13.965,3004.18,3.3666,4.2465,24.408,10.033,53.892,6.9486,42.244,137.3,3.9698,1.2704,1.8346,0.37854,7.18,37.039,776.7,4.2062,1569.41,1.1466,12.4071,127.46,92671,15918,146.42,3.3894,655.96,3.0959,1.9342,655.96,119.84,163.33,6.961,6.9019,15.3427,0.00412,0.23029,0.00184,0.00335
1999-01-29,4.1902,5420,157.68,610.26,2.0423,794409,1.1409,1.8178,2.0423,1.088,1.9558,2.2971,55.323,0.43014,561.72,1.141,1.9258,6.4692,2.164,1.141,48.471,5.1969,2770.74,2.2819,1.7308,3.1211,1.6098,551.74,9.4439,1812.37,311.13,26.242,110.26,36.516,202.77,7.4361,18.0685,69.98,3.9083,8.4888,8.4699,2.2372,0.69249,0.69249,2.3885,0.69249,1.2538,0.69256,12.6077,1472.42,8.0005,188.58,8.8412,15.8595,19.1399,249.14,10111,4.6702,0.69249,48.471,0.35473,2472.79,79.712,0.69249,43.204,0.80895,132.28,70.614,34.076,4307.17,493.08,2.5101,1341.81,0.3454,0.94473,97.02,4496.57,1718.57,78.186,1.141,6.8972,0.47809,10.7452,9.9957,2527.8,59.867,7.1311,984.93,9.1065,42.531,28.296,13.4292,49.176,11.6291,4.3346,14091,6.8673,24.971,12.8827,8.5624,76.126,2.1192,0.4387,1.141,3.7809,2.4354,43.918,57.771,4.1398,3249.49,4.1528,6556,11.7383,26.173,365.83,4.2786,5.4332,6.1932,2.6741,8.8662,1.9258,0.69249,13.965,2989.34,3.3666,4.2465,24.408,9.9835,53.626,6.8972,42.048,137.3,3.9698,1.266,1.8256,0.37801,7.1465,36.856,769.87,4.2024,1565.41,1.141,12.4371,126.84,92671,15838,146.16,3.3727,655.96,3.0806,1.9342,655.96,119.52,162.52,6.9056,6.9019,15.3427,0.00411,0.22884,0.00184,0.0034
1999-01-30,4.1886,5420,157.68,615.09,2.0423,794409,1.1409,1.8165,2.0423,1.088,1.9558,2.2971,55.323,0.43014,561.72,1.141,1.9258,6.4692,2.164,1.141,48.471,5.1969,2770.74,2.2819,1.7298,3.1211,1.6109,551.74,9.4401,1812.37,311.13,26.242,110.26,36.516,202.77,7.4348,18.0685,69.98,3.9067,8.4888,8.4699,2.2372,0.69249,0.69235,2.3875,0.69235,1.2538,0.69256,12.6077,1472.42,8.0005,188.58,8.8377,15.8595,19.1399,249.14,10111,4.6702,0.69235,48.471,0.35473,2471.81,79.712,0.69235,43.204,0.80895,132.32,70.614,34.245,4307.17,493.08,2.5101,1340.92,0.34526,0.94473,96.98,4496.57,1717.89,78.186,1.141,6.8972,0.47809,10.7452,9.9941,2527.8,59.867,7.1311,984.93,9.1028,42.531,28.296,13.4292,49.176,11.6291,4.3329,14091,6.8673,24.971,12.8827,8.5598,76.126,2.1172,0.4387,1.141,3.7809,2.4354,43.918,57.771,4.1398,3249.49,4.1528,6556,11.7383,26.157,365.83,4.2786,5.4332,6.1932,2.6741,8.8646,1.9251,0.69249,13.965,2989.34,3.3666,4.2465,24.408,9.9835,53.626,6.8972,42.048,137.3,3.9698,1.266,1.8256,0.37801,7.1465,36.838,769.87,4.1683,1565.41,1.1405,12.4371,126.8,92671,15838,146.16,3.3727,655.96,3.0806,1.9342,655.96,119.52,162.52,6.9056,6.9019,15.3427,0.00411,0.22884,0.00184,0.0034
1999-01-31,4.1879,5420,157.68,615.09,2.0423,794409,1.1409,1.8155,2.0423,1.088,1.9558,2.2971,55.323,0.43014,561.72,1.141,1.9258,6.4692,2.164,1.141,48.471,5.1969,2770.74,2.2819,1.7291,3.1211,1.6114,551.74,9.4401,1812.37,311.13,26.242,110.26,36.516,202.77,7.4354,18.0685,69.98,3.9049,8.4888,8.4699,2.2372,0.69249,0.69227,2.3871,0.69227,1.2538,0.69256,12.6077,1472.42,8.0005,188.58,8.8363,15.8595,19.1399,249.14,10111,4.6702,0.69227,48.471,0.35473,2471.76,79.712,0.69227,43.204,0.80895,132.34,70.614,34.335,4307.17,493.08,2.5101,1340.92,0.34518,0.94473,96.97,4496.57,1717.91,78.186,1.141,6.8972,0.47809,10.7452,9.9935,2527.8,59.867,7.1311,984.93,9.1028,42.531,28.296,13.4292,49.176,11.6291,4.3329,14091,6.8673,24.971,12.8827,8.5604,76.126,2.1172,0.4387,1.141,3.7809,2.4354,43.918,57.771,4.1398,3249.49,4.1528,6556,11.7383,26.136,365.83,4.2786,5.4332,6.1932,2.6741,8.8659,1.9247,0.69249,13.965,2989.34,3.3666,4.2465,24.408,9.9835,53.626,6.8972,42.048,137.3,3.9698,1.266,1.8256,0.37801,7.1465,36.838,769.87,4.1677,1565.41,1.1403,12.4371,126.8,92671,15838,146.16,3.3727,655.96,3.0806,1.9342,655.96,119.52,162.52,6.9056,6.9019,15.3427,0.00411,0.22884,0.00184,0.0034
1999-02-01,4.179,5405,157.12,586.03,2.0369,792696,1.1378,1.8016,2.0369,1.088,1.9558,2.2841,55.115,0.42897,560.22,1.1379,1.9205,6.4518,2.1565,1.1379,48.373,5.1711,2770.74,2.2758,1.7205,3.1211,1.61,552.39,9.4225,1804.51,310.29,26.172,110.26,36.655,202.23,7.4406,18.0199,69.496,3.8887,8.4683,8.2946,2.2312,0.69164,0.69164,2.4095,0.69164,1.2538,0.6929,12.5738,1470.75,7.979,188.97,8.8162,15.817,19.0884,248.89,10132,4.6631,0.69164,48.373,0.35378,1992.78,79.658,0.69164,43.146,0.80678,131.67,70.361,34.382,4295.61,493.75,2.5034,1337.11,0.34316,0.94219,96.76,4484.51,1716.29,77.998,1.1379,6.8673,0.48749,10.7309,9.9552,2527.8,59.706,7.112,982.27,9.0807,42.531,28.232,13.3932,49.237,11.5358,4.3183,14111,6.8673,61.674,12.8481,8.5564,75.921,2.1045,0.43753,1.1379,3.7838,2.4262,43.744,57.404,4.1778,3240.77,4.1424,6617,11.7383,26.14,364.85,4.2672,5.4186,6.1766,2.6741,8.8734,1.9205,0.69164,13.965,2981.32,3.3666,4.2465,24.408,9.9567,53.102,6.8673,41.77,137.3,3.9698,1.2694,1.8207,0.37907,7.125,36.748,768.09,4.1979,1561.61,1.1379,12.4237,126.51,92671,15803,145.72,3.3637,655.96,3.0724,1.9342,655.96,119.68,162.73,6.867,6.9019,15.3427,0.0041,0.22339,0.00184,0.0034
1999-02-02,4.1645,5386,156.57,584.0,2.0298,790016,1.1339,1.7837,2.0298,1.088,1.9558,2.2631,54.923,0.42749,567.6,1.134,1.9143,6.4294,2.1059,1.134,48.249,5.1474,2770.74,2.2679,1.7114,3.1211,1.6045,550.61,9.3852,1798.73,310.22,26.081,110.26,37.156,201.53,7.4402,18.3135,69.451,3.8746,8.439,8.2666,2.2235,0.68954,0.68954,2.4011,0.68954,1.2538,0.68896,12.5302,1465.65,7.8584,188.41,8.7872,15.7621,19.0506,248.46,9969,4.6363,0.68954,48.249,0.35255,1985.87,79.565,0.68954,42.43,0.80398,129.61,70.061,34.263,4280.71,492.08,2.4947,1329.28,0.34194,0.93892,96.45,4468.96,1710.31,77.749,1.134,6.8151,0.48684,10.7142,9.917,2527.8,59.499,7.0873,978.86,9.0508,42.531,28.145,13.3467,49.067,11.4605,4.3049,14063,6.8151,61.46,12.8036,8.5754,75.658,2.0881,0.43601,1.134,3.7706,2.4178,43.582,57.328,4.1956,3229.53,4.128,6594,11.7383,26.098,363.58,4.2524,5.3998,6.1915,2.6741,8.8808,1.9143,0.68954,13.965,2970.99,3.3666,4.2465,24.408,9.9222,52.918,6.8151,41.64,137.3,3.9698,1.265,1.8143,0.37919,7.1036,36.604,768.26,4.2595,1556.61,1.134,12.3834,126.24,92671,15748,145.18,3.352,655.96,3.0617,1.9342,655.96,119.28,162.98,6.8342,6.9019,15.3427,0.00403,0.21938,0.00184,0.00334
1999-02-03,4.1622,5383,157.28,581.54,2.0287,789584,1.1333,1.7697,2.0287,1.088,1.9558,2.3146,55.014,0.42819,567.29,1.1333,1.9138,6.44,2.0657,1.1333,48.252,5.1446,2770.74,2.2667,1.7121,3.1211,1.5992,550.99,9.3904,1787.16,310.05,26.153,110.26,37.127,201.42,7.438,18.3035,69.492,3.8778,8.4344,8.2802,2.2222,0.69036,0.69036,2.4234,0.69036,1.2538,0.69228,12.1381,1470.52,7.8541,188.22,8.7863,15.7535,19.0402,248.97,9807,4.6334,0.69036,48.252,0.35236,1989.48,79.534,0.69036,42.41,0.80354,127.78,70.038,34.255,4278.37,491.81,2.4934,1329.47,0.34173,0.93841,96.41,4760.05,1709.56,77.728,1.1333,6.8114,0.4866,10.7098,9.9264,2527.8,59.467,7.0834,979.94,9.0499,42.531,28.141,13.3394,49.301,11.4354,4.3021,14055,6.8114,61.749,12.7966,8.6142,75.617,2.0806,0.43577,1.1333,3.7686,2.4165,43.488,57.345,4.1995,3227.76,4.1348,6590,11.7383,26.237,363.38,4.25,5.3969,6.1881,2.6741,8.9065,1.9138,0.69036,13.965,2969.36,3.3666,4.2465,24.408,9.9168,52.889,6.8114,41.656,137.3,3.9698,1.2634,1.8134,0.37951,7.0966,36.583,768.97,4.4658,1556.16,1.1333,12.3795,126.36,92671,15757,144.84,3.3502,655.96,3.06,1.9342,655.96,119.21,162.89,6.8328,6.9019,15.3427,0.00401,0.21903,0.00184,0.00331
1999-02-04,4.1537,5372,156.56,580.29,2.0245,787549,1.1309,1.7617,2.0245,1.088,1.9558,2.285,55.061,0.42856,566.13,1.131,1.9106,6.4456,2.0652,1.131,48.267,5.1504,2770.74,2.2621,1.7047,3.1211,1.6011,550.3,9.3826,1783.98,309.42,26.214,110.26,37.108,201.01,7.4429,18.266,69.559,3.877,8.4171,8.2872,2.2177,0.69036,0.69036,2.4226,0.69036,1.2538,0.69229,12.1132,1467.51,7.838,187.86,8.777,15.7212,19.0012,249.29,9973,4.6277,0.69036,48.267,0.35164,1991.54,79.543,0.69036,42.321,0.8019,128.07,69.891,34.222,4269.62,494.03,2.4883,1327.93,0.34111,0.93649,96.3,4457.36,1706.25,77.591,1.131,6.8201,0.48638,10.7095,9.9152,2527.8,59.345,7.0689,980.07,9.0403,42.531,28.095,13.3121,49.2,11.4631,4.2983,14026,6.8201,62.053,12.7704,8.6456,75.462,2.0755,0.43488,1.131,3.7609,2.4116,43.545,57.295,4.1724,3223.42,4.1384,6577,11.7383,26.2,362.64,4.2413,5.3858,6.1324,2.6741,8.9138,1.9106,0.69036,13.965,2963.28,3.3666,4.2465,24.408,9.8965,52.781,6.8201,41.676,137.3,3.9698,1.2635,1.8096,0.38016,7.088,36.5,767.65,4.2387,1553.38,1.131,12.357,126.38,92671,15758,144.5,3.3433,655.96,3.0538,1.9342,655.96,119.75,162.56,6.8387,6.9019,15.3427,0.00402,0.20831,0.00184,0.00326
1999-02-05,4.1513,5369,156.61,577.03,2.0234,787159,1.1303,1.7457,2.0233,1.088,1.9558,2.2872,54.969,0.42774,565.8,1.1304,1.9085,6.4332,2.0811,1.1304,48.177,5.138,2770.74,2.2607,1.6901,3.1211,1.6014,550.04,9.3656,1782.93,309.24,26.158,110.26,37.185,200.89,7.4382,18.2553,69.643,3.8701,8.4178,8.3233,2.2164,0.6892,0.6892,2.4124,0.6892,1.2538,0.68921,12.1062,1466.65,7.8334,187.78,8.7674,15.712,18.9901,248.99,9920,4.6219,0.6892,48.177,0.35143,1988.0,79.439,0.6892,42.209,0.80143,127.79,69.843,34.113,4267.13,492.47,2.4868,1326.05,0.34088,0.93594,96.26,4454.76,1704.58,77.545,1.1304,6.8161,0.48269,10.6814,9.8967,2527.8,59.31,7.0648,978.75,9.0305,42.531,28.078,13.3043,48.945,11.4301,4.2977,14018,6.8161,52.919,12.7629,8.6714,75.418,2.063,0.43463,1.1304,3.7665,2.4102,43.594,57.439,4.172,3221.54,4.1304,6573,11.7383,26.137,362.43,4.2389,5.3827,6.1006,2.6741,8.8911,1.9085,0.6892,13.965,2961.55,3.3666,4.2465,24.408,9.8907,53.035,6.8161,41.595,137.3,3.9698,1.262,1.8086,0.38144,7.0898,36.471,767.2,4.2444,1552.47,1.1304,12.3497,126.21,92671,15747,144.42,3.3414,655.96,3.052,1.9342,655.96,119.38,162.46,6.8353,6.9019,15.3427,0.00402,0.20526,0.00184,0.00327
1999-02-06,4.1497,5369,156.61,583.63,2.0234,787159,1.1303,1.7449,2.0233,1.088,1.9558,2.2872,54.969,0.42774,565.8,1.1304,1.9085,6.4332,2.0811,1.1304,48.177,5.138,2770.74,2.2607,1.6889,3.1211,1.6012,550.04,9.3579,1782.93,309.24,26.158,110.26,37.185,200.89,7.4386,18.2553,69.643,3.8644,8.4178,8.3233,2.2164,0.6892,0.68918,2.4041,0.68918,1.2538,0.68921,12.1062,1466.65,7.8334,187.78,8.7611,15.712,18.9901,248.99,9920,4.6219,0.68918,48.177,0.35143,1984.99,79.439,0.68918,42.209,0.80143,127.68,69.843,34.119,4267.13,492.47,2.4868,1324.79,0.34072,0.93594,96.21,4454.76,1703.46,77.545,1.1304,6.8161,0.48269,10.6814,9.8833,2527.8,59.31,7.0648,978.75,9.024,42.531,28.078,13.3043,48.945,11.4301,4.2961,14018,6.8161,52.919,12.7629,8.6705,75.418,2.0603,0.43463,1.1304,3.7665,2.4102,43.594,57.439,4.172,3221.54,4.1304,6573,11.7383,26.168,362.43,4.2389,5.3827,6.1006,2.6741,8.8919,1.9079,0.6892,13.965,2961.55,3.3666,4.2465,24.408,9.8907,53.035,6.8161,41.595,137.3,3.9698,1.262,1.8086,0.38144,7.0898,36.442,767.2,4.2017,1552.47,1.1299,12.3497,126.09,92671,15747,144.42,3.3414,655.96,3.052,1.9342,655.96,119.38,162.46,6.8353,6.9019,15.3427,0.00402,0.20526,0.00184,0.00327
